datetime,open,high,low,close,volume,upper_band,middle_band,lower_band,ema,macd,macd_signal,macd_hist,rsi,sma,slow_k,slow_d,dominant_category,dominant_sentiment
2019-03-13,45.5625,45.825,45.23,45.4275,124130000,45.12966,43.53462,41.93959,44.27591,0.82705,0.73875,0.0883,70.37508,44.10556,88.47829,90.94257,Technology,negative
2019-03-12,45.0,45.6675,44.8425,45.2275,129870400,44.7728,43.39937,42.02595,43.98801,0.75383,0.71667,0.03715,69.33968,43.86778,86.63633,75.25126,Technology,positive
2019-03-11,43.8725,44.78,43.8375,44.725,128044000,44.41889,43.25587,42.09286,43.67814,0.66976,0.70739,-0.03763,66.61769,43.7,97.71308,58.51936,Technology,positive
2019-03-08,42.58,43.2675,42.375,43.2275,95997600,44.1302,43.14975,42.1693,43.41643,0.60388,0.71679,-0.11291,55.74568,43.57306,41.40436,46.41827,Technology,neutral
2019-03-07,43.4675,43.61,43.005,43.125,99185600,44.12114,43.12512,42.12911,43.46366,0.66349,0.74502,-0.08153,54.81025,43.60972,36.44064,57.10904,Technology,neutral
2019-03-06,43.6675,43.8725,43.485,43.63,83241600,44.16077,43.14687,42.13298,43.54832,0.74035,0.7654,-0.02505,60.67792,43.62278,61.40983,70.72881,Technology,positive
2019-03-05,43.985,44.0,43.635,43.8825,78949600,44.14907,43.14262,42.13618,43.5279,0.77627,0.77166,0.00461,63.85155,43.52667,73.47667,79.06051,Technology,neutral
2019-03-04,43.9225,44.4375,43.4925,43.9625,109744800,44.04505,43.08912,42.1332,43.43925,0.78512,0.77051,0.01461,64.84945,43.42944,77.29994,75.73159,Technology,positive
2019-03-01,43.57,43.7875,43.2225,43.7425,103544800,44.03675,42.9725,41.90825,43.30844,0.77685,0.76686,0.00999,63.38836,43.29278,86.40492,78.824,,
2019-02-28,43.58,43.7275,43.23,43.2875,112861600,44.0234,42.86587,41.70835,43.19992,0.77739,0.76436,0.01302,60.21224,43.16639,63.4899,76.46534,,
2019-02-27,43.3025,43.75,43.1825,43.7175,111341600,44.0892,42.76712,41.44505,43.17803,0.81309,0.76111,0.05199,65.17385,43.10111,86.57718,81.29756,,
2019-02-26,43.4275,43.825,43.2925,43.5825,68280800,44.67571,42.51475,40.35378,43.04316,0.80306,0.74811,0.05496,64.31666,42.97083,79.32894,75.31746,Technology,negative
2019-02-25,43.54,43.9675,43.4875,43.5575,87493600,44.85938,42.28937,39.71937,42.90833,0.79233,0.73437,0.05796,64.16497,42.87528,77.98658,66.61306,Investing,negative
2019-02-22,42.895,43.25,42.845,43.2425,75652800,44.86515,42.0835,39.30185,42.74604,0.76964,0.71988,0.04976,62.2896,42.74194,68.63687,63.23332,,
2019-02-21,42.95,43.0925,42.575,42.765,68998800,45.0344,41.83012,38.62585,42.62192,0.76156,0.70744,0.05412,59.29076,42.67083,53.21574,63.6051,Technology,negative
2019-02-20,42.7975,43.33,42.7475,43.0075,104457600,45.10208,41.61587,38.12967,42.58615,0.78879,0.69391,0.09488,61.60087,42.6675,67.84736,71.20047,Technology,negative
2019-02-19,42.4275,42.86,42.3725,42.7325,75891200,45.08486,41.38175,37.67864,42.48081,0.78739,0.67019,0.1172,59.95802,42.72889,69.75221,74.66105,Technology,neutral
2019-02-15,42.8125,42.925,42.4375,42.605,98507200,44.96986,41.20537,37.44089,42.41789,0.80214,0.64089,0.16125,59.20665,42.81917,76.00183,76.54341,Technology,positive
2019-02-14,42.4275,42.815,42.345,42.7,87342800,44.85103,41.02337,37.19572,42.37111,0.82228,0.60058,0.2217,59.98544,42.84222,78.2291,77.99642,Technology,neutral
2019-02-13,42.8475,43.12,42.48,42.545,89960800,44.69537,40.82512,36.95488,42.28889,0.82636,0.54515,0.28121,59.17179,42.72333,75.3993,76.67915,Technology,neutral
2019-02-12,42.525,42.75,42.425,42.7225,89134000,44.54985,40.61125,36.67265,42.22486,0.83532,0.47485,0.36047,60.47949,42.61944,80.36086,77.67368,Technology,positive
2019-02-11,42.7625,42.8025,42.3125,42.3575,83973600,44.38551,40.35013,36.31474,42.10045,0.81654,0.38473,0.43181,58.7383,42.46278,74.27729,77.75448,Technology,negative
2019-02-08,42.2475,42.665,42.105,42.6025,95280000,44.1772,40.13588,36.09455,42.03619,0.81786,0.27678,0.54108,60.39685,42.05306,78.3829,84.47143,Technology,negative
2019-02-07,43.1,43.485,42.585,42.735,126966800,43.86671,39.92825,35.98979,41.89462,0.7827,0.14151,0.64119,61.26558,41.66111,80.60326,90.39397,Technology,neutral
2019-02-06,43.6625,43.8925,43.2125,43.56,112958400,43.48334,39.70788,35.93241,41.68452,0.71294,-0.01879,0.73173,66.82267,41.295,94.42815,96.22713,Technology,negative
2019-02-05,43.215,43.77,43.0875,43.545,144406400,42.84322,39.41425,35.98528,41.21565,0.52954,-0.20172,0.73126,66.77178,40.69667,96.15052,93.90511,Technology,positive
2019-02-04,41.8525,42.915,41.82,42.8125,125982000,42.10229,39.08612,36.06996,40.63331,0.28927,-0.38453,0.67381,64.28811,40.13389,98.10271,90.87415,Investing,positive
2019-02-01,41.74,42.245,41.4825,41.63,130672400,41.40772,38.79875,36.18978,40.08851,0.05298,-0.55299,0.60597,59.78184,39.63528,87.4621,89.73459,Technology,positive
2019-01-31,41.5275,42.25,41.14,41.61,162958400,41.13047,38.49462,35.85878,39.70314,-0.12898,-0.70448,0.57549,59.70198,39.36583,87.05765,81.007,Mad Money,negative
2019-01-30,40.8125,41.5375,40.0575,41.3125,244439200,40.65868,38.38812,36.11757,39.22643,-0.35732,-0.84835,0.49103,58.56555,39.07194,94.68403,78.97356,Technology,positive
2019-01-29,39.0625,39.5325,38.5275,38.67,166348800,40.19923,38.29425,36.38927,38.70491,-0.61328,-0.97111,0.35783,46.00691,38.78556,61.27934,79.73708,Technology,positive
2019-01-28,38.9475,39.0825,38.415,39.075,104768400,40.24124,38.31362,36.38601,38.71364,-0.662,-1.06056,0.39857,48.08092,38.74083,80.95732,80.38069,Trading Nation,positive
2019-01-25,38.87,39.5325,38.58,39.44,134142000,40.23647,38.31175,36.38703,38.62329,-0.75578,-1.16021,0.40442,49.96592,38.56583,96.97457,78.41589,Technology,negative
2019-01-24,38.5275,38.62,37.935,38.175,101766000,40.21281,38.30437,36.39594,38.41912,-0.90166,-1.26131,0.35965,42.74169,38.41389,63.21018,68.44514,Technology,neutral
2019-01-23,38.5375,38.785,37.925,38.48,92522400,40.26256,38.231,36.19944,38.48015,-0.94594,-1.35122,0.40528,44.16951,38.44444,75.06294,75.83132,Davos WEF,positive
2019-01-22,39.1025,39.1825,38.155,38.325,121576000,40.23285,38.19112,36.1494,38.48019,-1.01975,-1.45254,0.43279,43.2753,38.4275,67.06231,77.42324,Technology,negative
2019-01-18,39.375,39.47,38.995,39.205,135004000,40.32424,38.23525,36.14626,38.51898,-1.08335,-1.56074,0.47739,47.26636,38.35667,85.3687,79.91553,Markets,negative
2019-01-17,38.55,39.415,38.315,38.965,119284800,40.51217,38.28612,36.06008,38.34748,-1.23836,-1.68009,0.44172,46.00527,38.10972,79.83871,72.71507,,
2019-01-16,38.27,38.97,38.25,38.735,122278800,41.03793,38.41375,35.78957,38.1931,-1.39377,-1.79052,0.39675,44.83124,37.89861,74.53918,61.46315,Technology,positive
2019-01-15,37.5675,38.3475,37.5125,38.2675,114843600,41.37885,38.52625,35.67365,38.05762,-1.54843,-1.88971,0.34128,42.47028,37.54444,63.76732,56.37481,Technology,positive
2019-01-14,37.7125,37.8175,37.305,37.5,129756800,41.78702,38.68137,35.57573,38.00515,-1.67572,-1.97503,0.29931,38.45514,37.67917,46.08295,54.67813,Technology,negative
2019-01-11,38.22,38.425,37.8775,38.0725,108092800,42.46206,38.94325,35.42444,38.13144,-1.73566,-2.04986,0.3142,40.40854,37.89417,59.27415,54.13051,Technology,negative
2019-01-10,38.125,38.4925,37.715,38.45,143122800,42.93146,39.15337,35.37529,38.14617,-1.84521,-2.12841,0.2832,41.70571,38.00361,58.67729,45.79692,Cybersecurity,positive
2019-01-09,37.8225,38.6325,37.4075,38.3275,180396400,43.31901,39.33875,35.35849,38.07021,-1.99663,-2.1992,0.20258,41.13632,38.06889,44.44007,33.7394,Mad Money,positive
2019-01-08,37.39,37.955,37.13,37.6875,164101200,43.70727,39.54237,35.37748,38.00589,-2.14839,-2.24985,0.10146,38.20838,38.17611,34.27341,26.6316,Mad Money,positive
2019-01-07,37.175,37.2075,36.475,36.9825,219111200,43.98229,39.76413,35.54596,38.08549,-2.24567,-2.27521,0.02955,34.89592,38.06722,22.50471,15.4143,Technology,negative
2019-01-04,36.1325,37.1375,35.95,37.065,234428400,44.44224,40.099,35.75576,38.36124,-2.26539,-2.2826,0.01721,35.10039,38.145,23.11667,22.44955,Technology,negative
2019-01-03,35.995,36.43,35.5,35.5475,365248800,44.90816,40.45438,36.00059,38.6853,-2.26601,-2.2869,0.02089,27.88331,38.38306,0.62153,29.04988,Technology,negative
2019-01-02,38.7225,39.7125,38.5575,39.48,148158800,45.51481,40.98725,36.45969,39.46975,-2.07934,-2.29213,0.21279,38.0708,38.9025,43.61046,41.21118,Technology,positive
2018-12-31,39.6325,39.84,39.12,39.435,140014000,45.98401,41.2455,36.50699,39.46718,-2.21123,-2.34532,0.1341,37.82945,39.12889,42.91765,38.0961,Technology,neutral
2018-12-28,39.375,39.63,38.6375,39.0575,169165600,46.43274,41.51813,36.60351,39.47523,-2.34282,-2.37885,0.03603,35.88289,39.30111,37.10545,36.30057,Trading Nation,positive
2018-12-27,38.96,39.1925,37.5175,39.0375,212468400,46.85929,41.827,36.79471,39.57966,-2.43827,-2.38786,-0.05041,35.78397,39.55806,34.26521,24.15555,Technology,negative
2018-12-26,37.075,39.3075,36.68,39.2925,234330000,46.9688,42.05313,37.13746,39.7152,-2.52259,-2.37525,-0.14734,36.4497,39.96917,37.53104,13.77223,Technology,positive
2018-12-24,37.0375,37.8875,36.6475,36.7075,148676800,47.06317,42.27125,37.47933,39.82088,-2.61949,-2.33842,-0.28107,22.9578,40.30056,0.67041,2.98253,,
2018-12-21,39.215,39.54,37.4075,37.6825,382978400,46.65087,42.5895,38.52814,40.59922,-2.44187,-2.26815,-0.17372,24.80196,40.90611,3.11524,5.08015,Technology,negative
2018-12-20,40.1,40.5275,38.825,39.2075,259092000,46.34592,42.91513,39.48433,41.3284,-2.27891,-2.22472,-0.05419,28.07774,41.43028,5.16194,9.05451,Technology,neutral
2018-12-19,41.5,41.8625,39.7725,40.2225,196189200,46.1871,43.167,40.1469,41.85863,-2.19304,-2.21117,0.01813,30.57339,41.75417,6.96326,9.14987,Investing,negative
2018-12-18,41.345,41.8825,41.0975,41.5175,135366000,46.50777,43.47913,40.45049,42.26766,-2.15489,-2.2157,0.06081,34.17177,42.13833,15.03832,10.14514,Tech Guide,positive
2018-12-17,41.3625,42.0875,40.6825,40.985,177151600,47.39175,43.82238,40.25301,42.4552,-2.20671,-2.23091,0.0242,31.07427,42.43333,5.44802,16.88617,Technology,positive
2018-12-14,42.25,42.27,41.32,41.37,162814800,47.89496,44.16575,40.43654,42.82275,-2.18652,-2.23696,0.05043,32.08794,43.01333,9.94907,23.97037,Technology,neutral
2018-12-13,42.6225,43.1425,42.3875,42.7375,127594400,48.08522,44.43225,40.77928,43.18594,-2.16816,-2.24957,0.08141,35.95655,43.37722,35.26143,28.82925,Technology,positive
2018-12-12,42.6,42.98,42.255,42.275,142510800,48.58608,44.69825,40.81042,43.29805,-2.25243,-2.26992,0.01749,33.43627,43.61611,26.70062,24.71154,Faber Report,negative
2018-12-11,42.915,42.9475,41.75,42.1575,189126800,49.07409,45.01163,40.94916,43.55381,-2.28012,-2.27429,-0.00583,32.81253,43.945,24.5257,16.04881,Mad Money,positive
2018-12-10,41.25,42.5225,40.8325,42.4,248104000,50.09944,45.45963,40.81981,43.90288,-2.27034,-2.27284,0.00249,33.41255,44.10083,22.90831,13.89004,Technology,positive
2018-12-07,43.3725,43.6225,42.075,42.1225,169126400,51.19829,45.94575,40.69321,44.2786,-2.24953,-2.27346,0.02393,32.09305,44.24028,0.71242,14.9279,Technology,negative
2018-12-06,42.94,43.695,42.605,43.68,172393600,52.13412,46.464,40.79388,44.81763,-2.16199,-2.27944,0.11745,35.78919,44.34583,18.04939,32.71917,Technology,negative
2018-12-04,45.2375,45.5975,44.0675,44.1725,165377200,52.66529,46.82713,40.98896,45.10204,-2.1774,-2.3088,0.13141,37.04182,44.40306,26.02188,36.07524,Investing,negative
2018-12-03,46.115,46.235,45.3025,46.205,163210000,53.04064,47.13838,41.23611,45.33442,-2.21553,-2.34165,0.12612,42.77965,44.41111,54.08623,36.0633,Technology,positive
2018-11-30,45.0725,45.0825,44.2575,44.645,158126000,53.65213,47.42162,41.19112,45.11677,-2.43892,-2.37318,-0.06574,35.67864,44.44,28.11762,26.96582,The Edge,positive
2018-11-29,45.665,45.7,44.425,44.8875,167080000,54.98976,47.96712,40.94449,45.23472,-2.52974,-2.35675,-0.17299,36.32941,44.85528,25.98604,20.9216,Mad Money,neutral
2018-11-28,44.1825,45.3225,43.7325,45.235,184250000,55.91246,48.4585,41.00454,45.32152,-2.63355,-2.3135,-0.32005,37.23308,45.18472,26.7938,15.90569,Mad Money,negative
2018-11-27,42.8775,43.6925,42.72,43.56,165549600,56.45019,48.863,41.27581,45.34315,-2.76313,-2.23349,-0.52964,29.36954,45.3475,9.98497,7.14099,Markets,negative
2018-11-26,43.56,43.7375,42.565,43.655,179994000,56.72458,49.338,41.95142,45.78894,-2.71778,-2.10108,-0.6167,29.5646,45.84722,10.93829,4.92261,Politics,positive
2018-11-23,43.735,44.15,43.025,43.0725,94496000,57.03565,49.859,42.68235,46.32242,-2.63004,-1.94691,-0.68313,26.79633,46.39028,0.4997,2.32241,Technology,positive
2018-11-21,44.9325,45.0675,44.1375,44.195,124496800,57.24006,50.45288,43.66569,47.1349,-2.42048,-1.77613,-0.64436,28.8234,47.28417,3.32985,2.93186,Technology,negative
2018-11-20,44.5925,45.3675,43.8775,44.245,271300800,57.21827,50.93175,44.64523,47.86988,-2.2321,-1.61504,-0.61707,28.91387,48.165,3.13768,8.77589,Trading Nation,negative
2018-11-19,47.5,47.675,46.2475,46.465,167701200,57.31599,51.50363,45.69126,48.7761,-1.96428,-1.46077,-0.50351,33.21161,49.08083,2.32806,12.74419,Markets,negative
2018-11-16,47.625,48.7425,47.365,48.3825,147713200,57.47267,51.9385,46.40433,49.35388,-1.81991,-1.33489,-0.48502,37.70683,49.57833,20.86194,12.76423,Technology,positive
2018-11-15,47.0975,47.9925,46.725,47.8525,185915200,57.67849,52.26075,46.84301,49.59672,-1.80441,-1.21364,-0.59077,35.46495,49.80222,15.04257,6.6514,Technology,negative
2018-11-14,48.475,48.62,46.4825,46.7,243204000,57.63743,52.56838,47.49932,50.03278,-1.70441,-1.06594,-0.63846,30.4077,50.24861,2.38817,2.05333,Markets,positive
2018-11-13,47.9075,49.295,47.8625,48.0575,187531600,57.42072,52.99825,48.57578,50.86597,-1.43463,-0.90633,-0.5283,33.25827,51.2325,2.52345,9.31561,Stocks,negative
2018-11-12,49.75,49.9625,48.4475,48.5425,204542000,57.29731,53.37225,49.44719,51.56809,-1.20765,-0.77425,-0.4334,34.32582,51.97222,1.24837,21.67477,Technology,negative
2018-11-09,51.3875,51.5025,50.5625,51.1175,137463200,56.91666,53.66213,50.40759,52.32448,-0.94976,-0.6659,-0.28386,40.77902,52.50361,24.17499,36.32644,Tech Drivers,positive
2018-11-08,52.495,52.53,51.6875,52.1225,101450400,57.01286,53.88263,50.75239,52.62623,-0.86897,-0.59494,-0.27403,43.76056,52.71944,39.60095,35.43108,,
2018-11-07,51.4925,52.515,51.0325,52.4875,133697600,56.98552,53.95712,50.92873,52.75216,-0.85553,-0.52643,-0.32911,44.86686,52.93639,45.20338,26.60528,Mad Money,positive
2018-11-06,50.48,51.18,50.4225,50.9425,127531600,56.98972,54.03725,51.08478,52.81833,-0.86311,-0.44415,-0.41895,38.78405,53.21,21.4889,15.17224,Tech Guide,positive
2018-11-05,51.075,51.0975,49.5425,50.3975,264654800,57.13755,54.326,51.51445,53.28728,-0.7029,-0.33941,-0.36349,36.48882,53.52444,13.12356,37.64912,Technology,negative
2018-11-02,52.3875,53.4125,51.3575,51.87,365314800,56.84676,54.60325,52.35974,54.00973,-0.43272,-0.24854,-0.18417,40.27759,54.11167,10.90427,56.74025,Technology,negative
2018-11-01,54.7625,55.59,54.2025,55.555,233292800,56.76128,54.81337,52.86547,54.54466,-0.23149,-0.2025,-0.02899,53.08681,54.4775,88.91954,66.35431,Technology,negative
2018-10-31,54.22,55.1125,54.155,54.715,153435600,57.03436,54.8855,52.73664,54.29207,-0.34649,-0.19525,-0.15124,49.70089,54.39667,70.39694,46.83293,,
2018-10-30,52.7875,53.795,52.3175,53.325,146640000,57.59318,55.05063,52.50807,54.18634,-0.40269,-0.15744,-0.24525,43.42692,54.31778,39.74646,32.24131,Technology,positive
2018-10-29,54.7975,54.9225,51.5225,53.06,183742000,57.84642,55.25037,52.65433,54.40168,-0.32705,-0.09613,-0.23093,42.1495,54.53694,30.35541,35.6703,Technology,neutral
2018-10-26,53.975,55.0475,53.1675,54.075,189033600,57.91371,55.43812,52.96254,54.7371,-0.19877,-0.0384,-0.16037,45.83004,54.81222,26.62205,31.29036,Technology,neutral
2018-10-25,54.4275,55.345,54.1875,54.95,119423200,57.98511,55.55612,53.12714,54.90262,-0.13548,0.0017,-0.13718,49.2743,54.84167,50.03343,39.74034,Cybersecurity,negative
2018-10-24,55.65,56.0575,53.635,53.7725,163702000,58.05006,55.6205,53.19094,54.89077,-0.14183,0.03599,-0.17782,44.01689,54.90583,17.2156,36.19096,Technology,positive
2018-10-23,53.9575,55.8125,53.675,55.6825,155071200,57.97953,55.68712,53.39472,55.17034,-0.02798,0.08045,-0.10843,52.15952,54.88806,51.97199,41.46896,Technology,positive
2018-10-22,54.9475,55.84,54.735,55.1625,115168400,57.97359,55.68037,53.38716,55.0423,-0.07672,0.10755,-0.18428,49.81244,54.71111,39.38529,29.97633,The Edge,positive
2018-10-19,54.515,55.315,54.3575,54.8275,132314800,57.97381,55.68212,53.39044,55.01226,-0.08488,0.15362,-0.23851,48.29497,54.88389,33.04961,30.8274,Technology,positive
2018-10-18,54.465,54.935,53.25,54.005,130325200,57.9907,55.6615,53.3323,55.05844,-0.05995,0.21325,-0.2732,44.46688,55.00778,17.49408,35.30337,Tech Guide,neutral
2018-10-17,55.575,55.66,54.835,55.2975,91541600,57.9369,55.71162,53.48635,55.32181,0.05649,0.28155,-0.22507,49.85266,55.2375,41.93852,37.41526,Cybersecurity,neutral
2018-10-16,54.7325,55.7475,54.19,55.5375,116736000,57.94862,55.67637,53.40413,55.32788,0.07268,0.33782,-0.26514,50.91597,55.42639,46.47749,38.86522,Technology,negative
2018-10-15,55.29,55.4575,54.3175,54.34,123164000,57.95106,55.6275,53.30394,55.27548,0.06786,0.4041,-0.33624,45.53349,55.70194,23.82976,26.72968,Technology,positive
2018-10-12,55.105,55.72,54.21,55.5275,161351600,57.9438,55.634,53.3242,55.50935,0.18265,0.48816,-0.30551,50.64767,56.03306,46.2884,19.37961,Trading Nation,negative
2018-10-11,53.63,54.875,53.08,53.6125,212497600,57.96913,55.65562,53.34212,55.50481,0.20559,0.56454,-0.35895,40.66887,56.17611,10.07088,24.21933,Technology,positive
2018-10-10,56.365,56.5875,54.0125,54.09,167962400,57.9516,55.80513,53.65865,55.97789,0.42687,0.65428,-0.22741,42.66632,56.48972,1.77955,36.40081,Technology,positive
2018-10-09,55.91,56.8175,55.5625,56.7175,107564000,57.87968,55.864,53.84832,56.44986,0.65447,0.71113,-0.05666,56.96104,56.72833,60.80756,52.29999,Investing,positive
2018-10-08,55.5525,56.2,55.05,55.9425,118655600,57.80451,55.82625,53.84799,56.38295,0.66792,0.7253,-0.05738,52.61268,56.54917,46.61531,55.31095,Cybersecurity,neutral
2018-10-05,56.99,57.1025,55.145,56.0725,134322000,57.80805,55.75825,53.70845,56.49306,0.75429,0.73964,0.01465,53.45386,56.50528,49.47711,70.53752,Hedge Funds,negative
2018-10-04,57.695,58.0875,56.6825,56.9975,128168000,57.77365,55.72088,53.6681,56.5982,0.84031,0.73598,0.10434,59.76769,56.40806,69.84042,85.74582,Technology,neutral
2018-10-03,57.5125,58.3675,57.445,58.0175,114619200,57.62789,55.65975,53.69161,56.49837,0.84371,0.7099,0.13382,67.9908,56.12111,92.29502,90.69986,Technology,neutral
2018-10-02,56.8125,57.5,56.6575,57.32,99152800,57.31773,55.59475,53.87177,56.11859,0.73192,0.67644,0.05548,64.92667,55.78667,95.10203,86.60152,Technology,positive
2018-10-01,56.9875,57.355,56.5875,56.815,94403200,57.26253,55.58325,53.90397,55.81824,0.64961,0.66257,-0.01296,62.51421,55.48361,84.70252,79.5496,Technology,neutral
2018-09-28,56.1975,56.46,56.005,56.435,91717600,57.28115,55.58788,53.8946,55.56905,0.58652,0.66581,-0.0793,60.62167,55.23306,80.0,64.39332,Trading Nation,positive
2018-09-27,55.955,56.61,55.885,56.2375,120724800,57.25621,55.579,53.90179,55.35256,0.53615,0.68564,-0.14949,59.63821,55.01472,73.9463,55.32563,Investing,positive
2018-09-26,55.25,55.9375,54.94,55.105,95938800,57.20646,55.55438,53.90229,55.13133,0.48417,0.72301,-0.23884,53.44779,54.98389,39.23367,43.41171,Investing,positive
2018-09-25,54.9375,55.705,54.925,55.5475,98217600,57.20907,55.54538,53.88168,55.13791,0.52609,0.78272,-0.25662,56.59725,55.15028,52.79692,35.80819,Faber Report,neutral
2018-09-24,54.205,55.315,54.1575,55.1975,110773600,57.21895,55.49225,53.76555,55.03551,0.5269,0.84687,-0.31998,54.63385,55.11917,38.20454,29.18114,Technology,neutral
2018-09-21,55.195,55.34,54.3225,54.415,384986800,57.27082,55.43438,53.59793,54.99501,0.55589,0.92687,-0.37097,49.93185,55.20417,16.42311,23.5676,Technology,positive
2018-09-20,55.06,55.57,54.7875,55.0075,106435200,57.31765,55.40725,53.49685,55.14001,0.66449,1.01961,-0.35512,53.85657,55.22278,32.91578,22.56294,Technology,neutral
2018-09-19,54.625,54.905,53.825,54.5925,108495200,57.38049,55.345,53.30951,55.17314,0.73311,1.10839,-0.37528,51.37053,55.25806,21.3639,15.15163,Tech Guide,positive
2018-09-18,54.4475,55.4625,54.28,54.56,126286800,57.43069,55.30338,53.17606,55.3183,0.85228,1.20221,-0.34993,51.17928,55.38945,13.40913,26.79593,Tech Guide,positive
2018-09-17,55.5375,55.7375,54.3175,54.47,148780400,57.46497,55.26863,53.07228,55.50788,0.9953,1.28969,-0.29439,50.68045,55.62917,10.68185,48.1962,Tech Drivers,negative
2018-09-14,56.4375,56.71,55.63,55.96,127997200,57.46691,55.26488,53.06284,55.76735,1.17254,1.36329,-0.19075,60.12433,55.92028,56.29683,58.94659,Mad Money,positive
2018-09-13,55.88,57.0875,55.6425,56.6025,166825600,57.46401,55.13338,52.80274,55.71919,1.22999,1.41098,-0.18099,64.97208,56.02556,77.60992,61.25912,Technology,positive
2018-09-12,56.235,56.25,54.96,55.2675,197114800,57.41344,54.93125,52.44906,55.49836,1.22,1.45623,-0.23622,58.5191,55.98722,42.93301,44.84378,Technology,positive
2018-09-11,54.5025,56.075,54.14,55.9625,142996000,57.49203,54.78975,52.08747,55.55607,1.32544,1.51528,-0.18984,64.24009,56.04028,63.23442,46.24135,Technology,positive
2018-09-10,55.2375,55.4625,54.1175,54.5825,158066000,57.46786,54.6025,51.73714,55.45446,1.36998,1.56274,-0.19276,56.37687,55.925,28.3639,45.23187,Technology,positive
2018-09-07,55.4625,56.3425,55.1775,55.325,150479200,57.56863,54.4675,51.36637,55.67246,1.5474,1.61093,-0.06353,63.33478,55.91417,47.12575,63.98236,Investing,positive
2018-09-06,56.5575,56.8375,55.325,55.775,137160000,57.53463,54.31225,51.08987,55.75932,1.67576,1.62681,0.04894,68.0621,55.77139,60.20597,80.29617,Technology,positive
2018-09-05,57.2475,57.4175,56.275,56.7175,133332000,57.43806,54.11413,50.79019,55.7554,1.76939,1.61458,0.15481,79.61994,55.56,84.61537,91.55537,Investing,positive
2018-09-04,57.1025,57.295,56.6575,57.09,109560400,57.11381,53.86713,50.62044,55.51487,1.7672,1.57587,0.19133,84.91173,55.23167,96.06718,91.44688,Finance,positive
2018-08-31,56.6275,57.2175,56.5,56.9075,173360400,56.58282,53.626,50.66918,55.12109,1.70077,1.52804,0.17273,84.44129,54.86167,93.98355,91.7471,Tech Drivers,positive
2018-08-30,55.8125,57.065,55.6,56.2575,195175200,56.00318,53.3805,50.75782,54.67449,1.60983,1.48486,0.12497,82.65246,54.52361,84.2899,91.73384,Technology,positive
2018-08-29,55.0375,55.8725,54.8525,55.745,109019200,55.5049,53.16,50.8151,54.27874,1.53652,1.45362,0.0829,81.05798,54.31667,96.96784,94.1511,Trading Nation,positive
2018-08-28,54.7525,55.135,54.73,54.925,91107200,55.22067,52.8915,50.56234,53.91217,1.47278,1.43289,0.03989,78.06222,54.04833,93.94379,88.29508,,
2018-08-27,54.2875,54.685,54.0825,54.485,82100400,55.64089,52.52388,49.40687,53.65896,1.45349,1.42292,0.03057,76.18562,53.78556,91.54167,81.92366,Technology,positive
2018-08-24,54.15,54.225,53.7775,54.04,73905600,55.85435,52.1735,48.49265,53.45245,1.45254,1.41528,0.03726,74.10538,53.55806,79.39979,75.35249,,
2018-08-23,53.6625,54.2625,53.65,53.8725,75532800,55.90572,51.85875,47.81178,53.30557,1.4755,1.40596,0.06954,73.28989,53.35556,74.82954,74.89049,Technology,positive
2018-08-22,53.525,54.09,53.46,53.7625,76072400,55.77248,51.59275,47.41302,53.16383,1.5004,1.38858,0.11182,72.76689,53.13444,71.82815,77.6108,Technology,positive
2018-08-21,54.2,54.2975,53.5075,53.76,104639200,55.57551,51.33988,47.10424,53.01417,1.52156,1.36062,0.16093,72.75562,52.96306,78.0138,86.57034,Technology,positive
2018-08-20,54.525,54.795,53.7775,53.865,121150800,55.35099,51.06438,46.77776,52.82771,1.52668,1.32039,0.20629,73.94788,52.74667,82.99046,93.23889,,
2018-08-17,53.36,54.4875,53.29,54.395,141708000,55.06164,50.76625,46.47086,52.56839,1.50033,1.26882,0.23151,80.1,52.51472,98.70676,97.82709,,
2018-08-16,52.9375,53.4525,52.8675,53.33,114001600,54.57218,50.4395,46.30683,52.11173,1.3909,1.21094,0.17996,76.44317,52.27833,98.01944,96.43002,Trading Nation,positive
2018-08-15,52.305,52.685,52.0825,52.56,115230400,54.21383,50.1715,46.12918,51.80717,1.33944,1.16595,0.17349,73.12796,52.13028,96.75506,93.9214,,
2018-08-14,52.54,52.64,52.065,52.4375,82992000,53.95784,49.9235,45.88916,51.61896,1.33268,1.12258,0.2101,72.55742,52.05111,94.51555,91.38161,Technology,positive
2018-08-13,52.3275,52.7375,51.925,52.2175,103563600,53.65103,49.69475,45.73848,51.41432,1.31713,1.07005,0.24708,71.55011,51.82194,90.49359,91.76119,Technology,neutral
2018-08-10,51.84,52.275,51.6675,51.8825,98444800,53.33699,49.47025,45.60351,51.21353,1.30053,1.00829,0.29225,69.99272,51.30583,89.13568,91.25892,Technology,positive
2018-08-09,52.3825,52.445,51.8,52.22,93970400,53.03077,49.26775,45.50473,51.04629,1.29454,0.93522,0.35932,73.77061,50.81639,95.6543,90.98087,Technology,positive
2018-08-08,51.5125,51.9525,51.13,51.8125,90102000,52.60471,49.04463,45.48454,50.75286,1.23369,0.84539,0.3883,72.08109,50.31917,88.98678,92.13212,,
2018-08-07,52.33,52.375,51.69,51.7775,102349600,52.23299,48.8025,45.37201,50.48795,1.17958,0.74832,0.43126,71.93692,49.95694,88.30152,94.53222,Technology,positive
